# mid-IR sky transmission 5-30um
# 20%-ile = 1.0mm H2O, sec z = 1.0
#  
# Sept 2001 - Scott Fisher
#
#  Wavelength   Transmission
#  (nm)  

6305		0.59595
6306		0.60370
6307		0.60476
6308		0.59774
6309		0.58934
6310		0.57895
6311		0.56629
6312		0.55009
6313		0.53459
6314		0.50824
6315		0.39516
6316		0.29814
6317		0.41966
6318		0.38598
6319		0.15355
6320		0.27481
6321		0.37229
6322		0.35696
6323		0.33945
6324		0.31623
6325		0.28914
6326		0.26055
6327		0.22848
6328		0.19563
6329		0.16349
6330		0.13004
6331		0.09304
6332		0.06082
6333		0.04345
6334		0.02514
6335		0.01015
6336		0.00161
6337		0.00062
6338		0.00004
6339		0.00000
6340		0.00000
6341		0.00000
6342		0.00000
6343		0.00000
6344		0.00000
6345		0.00000
6346		0.00000
6347		0.00000
6348		0.00000
6349		0.00000
6350		0.00001
6351		0.00020
6352		0.00115
6353		0.00360
6354		0.00842
6355		0.01478
6356		0.01835
6357		0.00728
6358		0.01366
6359		0.03405
6360		0.03800
6361		0.03443
6362		0.02669
6363		0.01698
6364		0.00812
6365		0.00244
6366		0.00035
6367		0.00001
6368		0.00000
6369		0.00000
6370		0.00000
6371		0.00000
6372		0.00000
6373		0.00000
6374		0.00000
6375		0.00000
6376		0.00024
6377		0.00259
6378		0.00966
6379		0.02070
6380		0.03226
6381		0.04221
6382		0.04651
6383		0.03996
6384		0.02682
6385		0.01403
6386		0.00352
6387		0.00264
6388		0.00023
6389		0.00000
6390		0.00000
6391		0.00000
6392		0.00001
6393		0.00057
6394		0.00325
6395		0.00438
6396		0.00380
6397		0.00920
6398		0.00899
6399		0.00588
6400		0.00299
6401		0.00133
6402		0.00039
6403		0.00006
6404		0.00000
6405		0.00000
6406		0.00000
6407		0.00000
6408		0.00000
6409		0.00000
6410		0.00000
6411		0.00000
6412		0.00000
6413		0.00000
6414		0.00000
6415		0.00000
6416		0.00000
6417		0.00000
6418		0.00000
6419		0.00000
6420		0.00000
6421		0.00000
6422		0.00000
6423		0.00000
6424		0.00000
6425		0.00000
6426		0.00000
6427		0.00000
6428		0.00002
6429		0.00000
6430		0.00000
6431		0.00000
6432		0.00000
6433		0.00000
6434		0.00000
6435		0.00000
6436		0.00000
6437		0.00002
6438		0.00042
6439		0.00149
6440		0.00654
6441		0.01202
6442		0.00919
6443		0.00217
6444		0.01646
6445		0.01582
6446		0.02254
6447		0.01585
6448		0.00592
6449		0.00059
6450		0.00000
6451		0.00000
6452		0.00000
6453		0.00000
6454		0.00009
6455		0.00380
6456		0.02150
6457		0.04488
6458		0.05776
6459		0.03105
6460		0.03911
6461		0.07231
6462		0.06919
6463		0.05693
6464		0.04554
6465		0.03080
6466		0.01686
6467		0.00603
6468		0.00096
6469		0.00003
6470		0.00000
6471		0.00000
6472		0.00000
6473		0.00000
6474		0.00000
6475		0.00000
6476		0.00000
6477		0.00000
6478		0.00000
6479		0.00000
6480		0.00000
6481		0.00000
6482		0.00000
6483		0.00000
6484		0.00000
6485		0.00000
6486		0.00000
6487		0.00000
6488		0.00000
6489		0.00000
6490		0.00000
6491		0.00000
6492		0.00000
6493		0.00000
6494		0.00000
6495		0.00000
6496		0.00000
6497		0.00000
6498		0.00000
6499		0.00000
6500		0.00000
6501		0.00000
6502		0.00000
6503		0.00000
6504		0.00001
6505		0.00012
6506		0.00036
6507		0.00036
6508		0.00058
6509		0.00288
